names,places,links,imgs,scores,address,ranks
好邻居(东风店),襄阳,https://you.ctrip.com/shopping/xiangyang414/1831652.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,4.1,高新技术开发区富康大道15号恒业广场好邻居超市,29
神艺时代广场,襄阳,https://you.ctrip.com/shopping/baokang143871/2097703.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.9,城关镇沿河路2号,30
良品铺子(南漳一店),襄阳,https://you.ctrip.com/shopping/nanzhang2722/7718139.html,https://dimg04.c-ctrip.com/images/100d180000013l7dsF269_C_220_140.jpg,4.8,襄阳市南漳县万山路五牌通讯城旁,31
好邻居(谷城店),襄阳,https://you.ctrip.com/shopping/gucheng2719/1829156.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,4.0,康乐路,32
中百仓储(宜城店),襄阳,https://you.ctrip.com/shopping/yicheng2702/1727891.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,自忠路168号,33
粒粒香干果,襄阳,https://you.ctrip.com/shopping/xiangyang414/1978455.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,陈营路建新路社区居委会附近,34
361度(解放路店),襄阳,https://you.ctrip.com/shopping/xiangyang414/1696180.html,https://dimg04.c-ctrip.com/images/100d1700000137msn2D5F_C_220_140.jpg,4.5,解放路45号,35
好邻居(铁四院店),襄阳,https://you.ctrip.com/shopping/xiangyang414/1831482.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,3.5,铁路四院,36
361度(北街店),襄阳,https://you.ctrip.com/shopping/xiangyang414/1696871.html,https://dimg04.c-ctrip.com/images/100d1700000137msn2D5F_C_220_140.jpg,5.0,北街31-5号,37
天济大药房(风华路),襄阳,https://you.ctrip.com/shopping/xiangyang414/1825783.html,https://dimg04.c-ctrip.com/images/10081700000129v6o870E_C_220_140.jpg,4.8,中国湖北省襄阳市樊城区风华路13号,38
天济大药房(连锁四十六分店),襄阳,https://you.ctrip.com/shopping/xiangyang414/1825686.html,https://dimg04.c-ctrip.com/images/10081700000129v6o870E_C_220_140.jpg,4.5,人民路谊友药店东100米,39
南漳玫瑰鲜花婚庆,襄阳,https://you.ctrip.com/shopping/nanzhang2722/1782925.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,万山路105号(非凡婚纱摄影西20米),40
北纬30度时尚男装,襄阳,https://you.ctrip.com/shopping/xiangyang414/1772875.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,5.0,华洋堂百货3楼(迪柯尼旁边),41
好邻居购物广场(鱼梁洲店),襄阳,https://you.ctrip.com/shopping/xiangyang414/1831518.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,明珠路(鱼梁洲绿洲大道转盘处),42
宋氏海鲜批发(新华路店),襄阳,https://you.ctrip.com/shopping/xiangyang414/1837618.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.7,樊城区新华路中路10号,43
金兰珠宝金行(长虹店),襄阳,https://you.ctrip.com/shopping/zaoyang2718/2037080.html,https://dimg04.c-ctrip.com/images/10021b000001blen91BB7_C_220_140.jpg,5.0,襄阳路30号,44
一七八超市,襄阳,https://you.ctrip.com/shopping/baokang143871/1711018.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,光千路235号,45
天旅农家,神农架,https://you.ctrip.com/shopping/shennongjia147/1448240.html,https://dimg04.c-ctrip.com/images/100h0i0000009adnp81A3_C_220_140.jpg,4.5,神农架天生桥风景区下一公里处,1
森马,神农架,https://you.ctrip.com/shopping/shennongjia147/1917833.html,https://dimg04.c-ctrip.com/images/100l1800000141u48D7F8_C_220_140.jpg,5.0,青杨街6号,2
阳日农贸购物广场,神农架,https://you.ctrip.com/shopping/shennongjia147/4301077.html,https://dimg04.c-ctrip.com/images/100c1d000001ej4r97A71_C_220_140.jpg,4.0,神农架林区阳日镇梅园路,3
可木轩,神农架,https://you.ctrip.com/shopping/shennongjia147/1789580.html,https://dimg04.c-ctrip.com/images/01017120008bhtlsc6FE9_C_220_140.jpg,4.3,银海假日酒店,4
天天福超市(松柏店),神农架,https://you.ctrip.com/shopping/shennongjia147/1821367.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,神农大道中心街圣阳旗百货B1楼,5
大九湖古镇超市,神农架,https://you.ctrip.com/shopping/shennongjia147/1813404.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.4,大九湖镇九湖大道36号,6
阿发山货铺,神农架,https://you.ctrip.com/shopping/shennongjia147/2054110.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,临河路,7
神农顶景区板壁岩购物中心,神农架,https://you.ctrip.com/shopping/shennongjia147/70159099.html,https://dimg08.c-ctrip.com/images/100415000000y5aoi797C_C_220_140.jpg,5.0,神农架林区木鱼镇神农顶风景区板壁岩内,8
航天新村旧货交易市场,神农架,https://you.ctrip.com/shopping/shennongjia147/70119605.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,神农大道286号附近,9
神农架农贸综合批发市场,神农架,https://you.ctrip.com/shopping/shennongjia147/70117695.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,常青路43号附近,10
神农顶景区小龙潭购物中心,神农架,https://you.ctrip.com/shopping/shennongjia147/70158696.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,神农架林区木鱼镇神农顶风景区小龙潭内,11
木鱼市场,神农架,https://you.ctrip.com/shopping/shennongjia147/70118623.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,Muyu Market,12
万达广场,荆州,https://you.ctrip.com/shopping/jingzhou413/1450322.html,https://dimg04.c-ctrip.com/images/fd/tg/g5/M0A/1F/B3/CggYr1cSAWGASeHuAAHOfhDNMfI733_C_220_140.jpg,4.6,北京西路508号,1
良品铺子(荆州八店),荆州,https://you.ctrip.com/shopping/jingzhou413/12618424.html,https://dimg04.c-ctrip.com/images/10010k000000cqqzt76E4_C_220_140.jpg,4.7,花台电影城对面,2
良品铺子(沙市二店),荆州,https://you.ctrip.com/shopping/jingzhou413/8457821.html,https://dimg04.c-ctrip.com/images/100k0k000000cj87b5585_C_220_140.jpg,4.6,北京中路219#,3
良品铺子(沙市十三店),荆州,https://you.ctrip.com/shopping/jingzhou413/12618793.html,https://dimg04.c-ctrip.com/images/100j0k000000chca9FB08_C_220_140.jpg,4.6,北京路朝阳新城11号楼艳阳天旁边,4
沃尔玛(北京中路分店),荆州,https://you.ctrip.com/shopping/jingzhou413/1928979.html,https://dimg04.c-ctrip.com/images/100j1f000001gqxdr9C8C_C_220_140.jpg,4.9,美佳华商业广场2楼3楼,5
荆州人信汇,荆州,https://you.ctrip.com/shopping/jingzhou413/2099673.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,5.0,沙隆达广场旁,6
万达百货(荆州万达百货),荆州,https://you.ctrip.com/shopping/jingzhou413/2099135.html,https://dimg04.c-ctrip.com/images/10071800000143zy45668_C_220_140.jpg,4.5,北京西路508号,7
优衣库,荆州,https://you.ctrip.com/shopping/jingzhou413/1749212.html,https://dimg04.c-ctrip.com/images/1009170000012c1hvF5F5_C_220_140.jpg,5.0,北京西路510号,8
La Chapelle(北京中路美佳华店),荆州,https://you.ctrip.com/shopping/jingzhou413/1700232.html,https://dimg04.c-ctrip.com/images/100b1800000144255C12F_C_220_140.jpg,5.0,北京中路美佳华商业广,9
大润发(沙市店),荆州,https://you.ctrip.com/shopping/jingzhou413/1817221.html,https://dimg04.c-ctrip.com/images/100h170000013aoie9396_C_220_140.png,4.6,江津中路204号(近红门路),10
天天超市(安家岔店),荆州,https://you.ctrip.com/shopping/jingzhou413/1821587.html,https://dimg04.c-ctrip.com/images/1009180000013r5hw2956_C_220_140.jpg,5.0,安家岔桥底下(龙洋宾馆旁),11
良品铺子(公安三店),荆州,https://you.ctrip.com/shopping/gongan2714/12514945.html,https://dimg04.c-ctrip.com/images/100a0k000000cg8m245E7_C_220_140.jpg,4.9,清江大道156号(国贸电器旁边),12
天天超市(新风店),荆州,https://you.ctrip.com/shopping/jingzhou413/1821488.html,https://dimg04.c-ctrip.com/images/1009180000013r5hw2956_C_220_140.jpg,4.5,城南开发区新风村一组(新风宾馆对面),13
良品铺子(沙市二十店),荆州,https://you.ctrip.com/shopping/jingzhou413/12560777.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M00/B6/14/CghzfFW7USuAWtMBAABMqCS5pis638_C_220_140.jpg,4.7,"江汉北路黄家塘C区3,4,5栋1,2楼6号",14
天天超市(四机店),荆州,https://you.ctrip.com/shopping/jingzhou413/1818195.html,https://dimg04.c-ctrip.com/images/1009180000013r5hw2956_C_220_140.jpg,4.3,城南开发区演武路137号,15
良品铺子(荆州十店),荆州,https://you.ctrip.com/shopping/jingzhou413/12618335.html,https://dimg04.c-ctrip.com/images/10040k000000cekw83CD8_C_220_140.jpg,4.3,江津西路中商购物广场C区498号,16
万联购物中心(松滋店),荆州,https://you.ctrip.com/shopping/songzi2697/2100614.html,https://dimg04.c-ctrip.com/images/100h180000013i9e703E5_C_220_140.jpg,4.0,民主路乐乡大道交叉口旁,17
中百仓储(石首购物广场),荆州,https://you.ctrip.com/shopping/shishou2691/1731126.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,笔架山办事处界山口街,18
好邻居(南环路店),荆州,https://you.ctrip.com/shopping/jingzhou413/1829246.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,4.8,南环路汉科学院,19
良品铺子(松滋三店),荆州,https://you.ctrip.com/shopping/songzi2697/12514986.html,https://dimg04.c-ctrip.com/images/100u0k000000cimln5D8F_C_220_140.jpg,4.7,民主路惠客龙超市旁,20
良品铺子(公安二店),荆州,https://you.ctrip.com/shopping/gongan2714/12514960.html,https://dimg04.c-ctrip.com/images/100j0k000000cjuu44778_C_220_140.jpg,4.7,油江路242号(1314名表名品隔壁),21
好邻居(冠带店),荆州,https://you.ctrip.com/shopping/jingzhou413/1828745.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,5.0,冠带巷8号,22
好邻居(玉桥店),荆州,https://you.ctrip.com/shopping/jingzhou413/1833881.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,5.0,荆超粮油市场,23
好邻居(朝阳店),荆州,https://you.ctrip.com/shopping/jingzhou413/1829148.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,5.0,朝阳新城(艳阳天酒店旁),24
hotwind(荆州万达店),荆州,https://you.ctrip.com/shopping/jingzhou413/1701116.html,https://dimg04.c-ctrip.com/images/100s170000012gjn23CC8_C_220_140.jpg,5.0,荆州万达广场室内步行街2008B号商铺,25
好邻居(大桥店),荆州,https://you.ctrip.com/shopping/jingzhou413/1831420.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,4.3,沙市金龙路33-5号,26
聚珍园广场,荆州,https://you.ctrip.com/shopping/jingzhou413/2098634.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,5.0,荆州中路61号聚珍园B1层,27
铭钻珠宝结婚概念馆(人信汇店),荆州,https://you.ctrip.com/shopping/jingzhou413/2043907.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg,4.4,人信汇一楼,28
好邻居(新南门店),荆州,https://you.ctrip.com/shopping/jingzhou413/1831455.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,4.0,郢都路74-3号,29
TRENDIANO,荆州,https://you.ctrip.com/shopping/jingzhou413/1693374.html,https://dimg04.c-ctrip.com/images/1004190000017tf8h5C57_C_220_140.jpg,4.7,荆州中路,30
好邻居超市,荆州,https://you.ctrip.com/shopping/jingzhou413/4175747.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,荆州城区荆州中路天桥旁,31
三彩,荆州,https://you.ctrip.com/shopping/jingzhou413/1719163.html,https://dimg04.c-ctrip.com/images/1007170000012qcrd5CED_C_220_140.jpg,5.0,荆州中路41号,32
名创优品(沙市人信汇店),荆州,https://you.ctrip.com/shopping/jingzhou413/1788004.html,https://dimg04.c-ctrip.com/images/10081700000129v0yCBA1_C_220_140.jpg,5.0,人信汇1-02号,33
大润发(北京西路店),荆州,https://you.ctrip.com/shopping/jingzhou413/1819980.html,https://dimg04.c-ctrip.com/images/100h170000013aoie9396_C_220_140.png,4.8,北京西路508号大润发超市,34
北山生活超市,荆州,https://you.ctrip.com/shopping/songzi2697/1773330.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,飞利浦路和民主路交口,35
荆江百货,荆州,https://you.ctrip.com/shopping/jingzhou413/2013681.html,https://dimg04.c-ctrip.com/images/100u170000010rsa50E9C_C_220_140.jpg,4.5,荆州中路66-3号,36
新华书店(便河东路店),荆州,https://you.ctrip.com/shopping/jingzhou413/2080042.html,https://dimg04.c-ctrip.com/images/100b170000013bi5w7973_C_220_140.jpg,5.0,便河西路2号,37
好邻居(北湖路店),荆州,https://you.ctrip.com/shopping/jingzhou413/1831559.html,https://dimg04.c-ctrip.com/images/1004180000013v8545642_C_220_140.jpg,5.0,北湖路15号,38
万国码头进口优品,荆州,https://you.ctrip.com/shopping/jingzhou413/1714356.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,万达荆州金街114号,39
涉县核桃(南环路店),荆州,https://you.ctrip.com/shopping/jingzhou413/1935770.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,东环路6号(胸科医院旁),40
中商平价(沙市店),荆州,https://you.ctrip.com/shopping/jingzhou413/1722133.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,北京路173号,41
i do,荆州,https://you.ctrip.com/shopping/jingzhou413/1686231.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg,5.0,北京中路公安分局旁,42
一扫光零食量贩(万达金街店),荆州,https://you.ctrip.com/shopping/jingzhou413/1709433.html,https://dimg04.c-ctrip.com/images/100h180000013xtev597C_C_220_140.jpg,5.0,万达金街C3-1009号,43
聚零食(航空路店),荆州,https://you.ctrip.com/shopping/jingzhou413/1999502.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,航空路一医院旁(西侧),44
阿Q果园子(荆州东路),荆州,https://you.ctrip.com/shopping/jingzhou413/2051448.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,荆州东路23号,45
良品铺子(恩施一店),恩施市,https://you.ctrip.com/shopping/enshishi1446196/12514855.html,https://dimg03.c-ctrip.com/images/100g0k000000cl2cb782F_C_220_140.jpg,4.7,"航空路蓝天新居E栋115号门面(中百仓储超市旁,建设银行对面)",1
中百仓储超市(舞阳坝店),恩施市,https://you.ctrip.com/shopping/enshishi1446196/1731414.html,https://dimg04.c-ctrip.com/images/100g1700000139t3s7B2A_C_220_140.jpg,4.8,恩施市东风大道256号,2
良品铺子(恩施三店),恩施市,https://you.ctrip.com/shopping/enshishi1446196/12514893.html,https://dimg06.c-ctrip.com/images/100a0k000000cd761FC27_C_220_140.jpg,4.5,东风大道美美百货旁猫人内衣,3
大峡谷天然蜂蜜,恩施市,https://you.ctrip.com/shopping/enshishi1446196/1439502.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/CD/C8/CghzgFVCbGqAKB2nAAJ00AeVbu0934_C_220_140.jpg,4.6,恩施市沐抚办事处甘堰塘（屯堡乡和板桥镇境内）恩施大峡谷景区内天然居餐馆外,4
良品铺子(土桥坝锦联华店),恩施市,https://you.ctrip.com/shopping/enshishi1446196/2002227.html,https://dimg07.c-ctrip.com/images/1004190000016v4vzD9A9_C_220_140.jpg,4.0,土桥大道147号附近,5
良品铺子(恩施五店),恩施市,https://you.ctrip.com/shopping/enshishi1446196/12514896.html,https://dimg01.c-ctrip.com/images/10050k000000cejppEA0F_C_220_140.jpg,4.5,舞阳大街88号（崇文财富广场下面的宏升大药房旁边）,6
中百仓储超市(航空路店),恩施市,https://you.ctrip.com/shopping/enshishi1446196/2099567.html,https://dimg04.c-ctrip.com/images/100g1700000139t3s7B2A_C_220_140.jpg,4.8,航空路93号(民航大酒店对面),7
一家亲鲜果汇,恩施市,https://you.ctrip.com/shopping/enshishi1446196/1711970.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,施州大道农科院酒店旁,8
正中时代广场,恩施市,https://you.ctrip.com/shopping/enshishi1446196/2095896.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.7,东风大道19号,9
女儿城幺妹儿街,恩施市,https://you.ctrip.com/shopping/enshishi1446196/4366760.html,https://dimg07.c-ctrip.com/images/0103l120008ijhym36783_C_220_140.jpg,4.0,恩施土家族苗族自治州恩施市七里坪女儿城,10
享买乐(舞阳购物广场店),恩施市,https://you.ctrip.com/shopping/enshishi1446196/1741348.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.7,舞阳大街民族文化宫1楼(崇文广场对面),11
生命火种,恩施市,https://you.ctrip.com/shopping/enshishi1446196/1960133.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,民族路瑞都香榭B座1203室(近恩施广场),12
红日鲜花(恩施新天地店),恩施市,https://you.ctrip.com/shopping/enshishi1446196/1982011.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,金桂大道恩施新天地5栋107室(地下停车场入口处),13
航大商城,恩施市,https://you.ctrip.com/shopping/enshishi1446196/2322904.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,5.0,工农路二巷客临顿旅馆旁,14
土特产购物中心,恩施市,https://you.ctrip.com/shopping/enshishi1446196/4368756.html,https://dimg02.c-ctrip.com/images/0102c12000927xq5w63DE_C_220_140.jpg,4.0,恩施土家族苗族自治州恩施市马鞍山路七里坪土家女儿城内,15
九立方国际购物中心,恩施市,https://you.ctrip.com/shopping/enshishi1446196/3336969.html,https://dimg01.c-ctrip.com/images/10091900000177f99C5C4_C_220_140.jpg,4.3,恩施市舞阳坝东风大道276号,16
上好便利店(新市府路分店),恩施市,https://you.ctrip.com/shopping/enshishi1446196/1717638.html,https://dimg04.c-ctrip.com/images/100o1700000137yg0C958_C_220_140.jpg,4.7,府路12-11号门面,17
国贸大厦,恩施市,https://you.ctrip.com/shopping/enshishi1446196/1803516.html,https://dimg04.c-ctrip.com/images/100w1900000183ebi7EFF_C_220_140.jpg,4.3,叶挺路16号(阳光国际城),18
七鑫超市,恩施市,https://you.ctrip.com/shopping/enshishi1446196/1715017.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,芭蕉乡,19
恩施火车站-便利店,恩施市,https://you.ctrip.com/shopping/enshishi1446196/4058186.html,https://dimg03.c-ctrip.com/images/100u1a0000018vl30CF73_C_220_140.jpg,5.0,恩施土家族苗族自治州恩施市,20
姝颖饰品,恩施市,https://you.ctrip.com/shopping/enshishi1446196/1833183.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg,5.0,学院路,21
